,date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max
2425,2021-08-22,24.63219895287958,1.6091191370425365e-05,16.150020203023008,24.570809858281002,59,77,23,0,77
2426,2021-08-23,19.775094240837696,1.5949563280635865e-05,16.15479685289519,26.087,59,80,18,0,80
2427,2021-08-24,28.236910994764397,1.843351166040702e-05,16.15957350276737,28.02,59,84,26,0,84
2428,2021-08-25,24.131544502617803,1.7387638658398114e-05,16.16435015263955,24.590645553597575,59,77,23,0,77
2429,2021-08-26,18.3905445026178,1.6428921739889943e-05,16.16912680251173,24.59725745203643,59,77,17,0,77
2430,2021-08-27,19.821890052356025,1.6341765656389203e-05,16.226,27.6,60,84,18,0,84
2431,2021-08-28,25.933900523560208,1.4511487902873616e-05,42.83,62.3,119,154,24,0,154
2432,2021-08-29,22.12892670157068,1.6428921739889943e-05,16.18345675212827,80.195,59,164,21,0,164
2433,2021-08-30,12.840979057591623,1.5600938946632894e-05,16.18823340200045,25.9,59,80,11,0,80
2434,2021-08-31,18.768298429319373,1.5949563280635865e-05,16.19301005187263,30.5,59,90,17,0,90
2435,2021-09-01,21.109837696335077,1.4555065944623984e-05,23.0,97.683,74,173,20,0,173
2436,2021-09-02,26.457371727748694,1.8084887326404053e-05,16.202563351616988,28.116,60,85,25,0,85
2437,2021-09-03,41.35405759162304,2.0873881998427813e-05,21.4,43.576,70,121,39,0,121
2438,2021-09-04,32.96714659685864,2.0655991789675954e-05,24.3,43.479,77,120,30,0,120
2439,2021-09-05,37.20980628272251,3.2683531312778406e-05,28.962,51.305,86,140,35,0,140
2440,2021-09-06,67.96035078534032,2.6887651759979037e-05,39.847,106.74,112,177,65,0,177
2441,2021-09-07,47.15242408376964,3.1811970477770985e-05,56.038,86.1,151,167,44,0,167
2442,2021-09-08,47.090602094240836,3.2683531312778406e-05,61.132,86.313,154,167,44,0,167
2443,2021-09-09,25.939439790575918,1.3465614900864705e-05,29.528,36.812,88,104,24,0,104
2444,2021-09-10,29.077916230366494,1.7082592366145515e-05,18.622538293216632,26.184,65,80,27,0,80
2445,2021-09-11,23.04994631698314,1.9512068739627918e-05,18.08687089715536,24.70304782705815,63,77,22,0,77
2446,2021-09-12,29.888863874345553,1.7169748449646258e-05,17.551203501094093,24.709659725497005,62,77,27,0,77
2447,2021-09-13,28.196774869109948,1.6385343698139576e-05,17.015536105032822,47.13,61,130,26,0,130
2448,2021-09-14,38.95091623036649,1.2899100358109879e-05,28.302,37.19,85,105,36,0,105
2449,2021-09-15,36.05434031413613,1.7376744693859727e-05,27.0,31.981,82,93,34,0,93
2450,2021-09-16,55.67277486910994,1.719153856231985e-05,22.0,47.978,72,132,52,0,132
2451,2021-09-17,67.08769633507853,1.7692684950650712e-05,18.0,28.02,63,84,65,0,84
2452,2021-09-18,46.060209424083766,2.147308061839462e-05,37.0,66.543,105,157,43,0,157
2453,2021-09-19,28.837696335078533,1.1548181063848372e-05,50.0,61.933,137,154,26,0,154
2454,2021-09-20,28.337041884816756,1.4086601449908288e-05,25.189,31.1,78,91,26,0,91
2455,2021-09-21,36.74803664921466,1.4467909861123243e-05,24.0,50.803,76,139,34,0,139
2456,2021-09-22,54.87172774869111,1.7387638658398114e-05,19.0,37.358,66,105,51,0,105
2457,2021-09-23,46.861256544502616,1.3422036859114334e-05,16.302872998932767,24.782390608324437,60,77,43,0,77
2458,2021-09-24,51.56740837696336,1.555736090488252e-05,16.307649648804947,78.518,60,163,48,0,163
2459,2021-09-25,29.939136125654453,1.076377631234169e-05,23.0,30.918,74,91,27,0,91
2460,2021-09-26,41.253926701570684,2.115714036160363e-05,28.5,43.576,85,121,39,0,121
2461,2021-09-27,47.261780104712045,1.75619508253996e-05,16.321979598421485,72.465,60,160,44,0,160
2462,2021-09-28,40.35274869109948,1.5905985238885492e-05,16.326756248293666,24.815450100518724,60,78,38,0,78
2463,2021-09-29,34.8455497382199,1.3149674644073719e-05,16.331532898165847,24.82206199895758,60,78,32,0,78
2464,2021-09-30,41.55431937172775,1.507800244562844e-05,16.336309548038024,36.812,60,104,39,0,104
2465,2021-10-01,50.16557591623037,1.6123875447637348e-05,16.341086197910204,24.835285795835297,60,78,47,0,78
2466,2021-10-02,46.460732984293195,1.538304873788104e-05,16.345862847782385,27.054,60,82,43,0,82
2467,2021-10-03,36.74803664921466,1.581882915538475e-05,16.350639497654566,24.84850959271301,60,78,34,0,78
2468,2021-10-04,43.757198952879584,1.6777546073892917e-05,16.355416147526746,24.855121491151866,60,78,41,0,78
2469,2021-10-05,45.96007853403142,1.764910690890034e-05,16.360192797398923,24.861733389590725,60,78,42,0,78
2470,2021-10-06,42.17535602094241,1.4293597694121759e-05,16.364969447271104,28.116,60,85,40,0,85
2471,2021-10-07,41.35405759162304,1.076377631234169e-05,16.369746097143285,25.4,60,79,39,0,79
2472,2021-10-08,38.350130890052355,1.1613549218272337e-05,37.0,41.643,105,116,36,0,116
2473,2021-10-09,43.25654450261781,1.4860112236876584e-05,46.0,47.8,127,131,41,0,131
2474,2021-10-10,34.76994240837696,1.2942678399860248e-05,41.1,45.0,115,124,32,0,124
2475,2021-10-11,32.74280104712042,1.076377631234169e-05,18.5,43.479,64,120,30,0,120
2476,2021-10-12,31.941753926701573,1.076377631234169e-05,17.448,31.7,62,92,29,0,92
2477,2021-10-13,46.76112565445026,1.076377631234169e-05,16.398405996376365,28.116,60,85,43,0,85
2478,2021-10-14,63.38285340314136,1.4718484147087083e-05,16.403182646248542,24.92124047554044,60,78,61,0,78
2479,2021-10-15,39.80186387434555,1.4511487902873616e-05,19.4,33.817,66,97,37,0,97
2480,2021-10-16,42.55562827225131,1.076377631234169e-05,20.5,41.028,69,115,40,0,115
2481,2021-10-17,37.949607329842934,1.4772956153375839e-05,19.1,25.218,66,79,35,0,79
2482,2021-10-18,43.957460732984295,1.1286712813346143e-05,22.5,28.3,73,85,41,0,85
2483,2021-10-19,27.83638743455497,1.2071117564852825e-05,30.0,45.4,89,125,25,0,125
2484,2021-10-20,40.15248691099477,1.690828019914403e-05,23.962,35.5,76,101,38,0,101
2485,2021-10-21,51.45449738219896,1.4293597694121759e-05,16.436619195353803,24.96752376461244,60,78,48,0,78
2486,2021-10-22,50.56609947643979,1.5230526683553148e-05,16.441395845225983,24.9741356630513,60,78,47,0,78
2487,2021-10-23,43.757198952879584,1.5688095030133637e-05,16.446172495098164,24.980747561490155,60,78,41,0,78
2488,2021-10-24,34.54515706806283,1.6777546073892917e-05,16.45094914497034,34.88,60,99,32,0,99
2489,2021-10-25,47.462041884816756,1.4642222028124728e-05,16.45572579484252,30.049,60,89,44,0,89
2490,2021-10-26,39.65183246073298,1.4990846362127694e-05,16.460502444714702,25.000583256806728,60,78,37,0,78
2491,2021-10-27,36.74803664921466,1.6995436282644773e-05,16.465279094586883,26.184,60,80,34,0,80
2492,2021-10-28,42.15510471204188,1.5121580487378809e-05,16.470055744459064,25.01380705368444,60,78,40,0,78
2493,2021-10-29,50.766361256544506,1.7256904533147e-05,16.47483239433124,25.0204189521233,60,78,47,0,78
2494,2021-10-30,36.647905759162306,1.616745348938772e-05,16.47960904420342,25.027030850562156,60,78,34,0,78
2495,2021-10-31,31.74149214659686,1.730048257489737e-05,16.484385694075602,25.218,60,79,29,0,79
2496,2021-11-01,47.3619109947644,1.616745348938772e-05,16.489162343947783,25.040254647439873,60,78,44,0,78
2497,2021-11-02,43.230151832460734,1.3345774740151978e-05,31.0,40.58,91,113,41,0,113
2498,2021-11-03,38.7239162303665,1.1678915189099484e-05,31.0,36.9,91,104,36,0,104
2499,2021-11-04,27.146005235602093,1.2419741898855796e-05,39.906,50.339,112,137,25,0,137
2500,2021-11-05,46.16034031413613,1.076377631234169e-05,65.566,85.992,156,167,43,0,167
2501,2021-11-06,50.766361256544506,1.4478803825661631e-05,45.378,52.3,125,142,47,0,142
2502,2021-11-07,36.94829842931938,1.5339470696130666e-05,80.0,36.0,164,102,34,0,164
2503,2021-11-08,46.36060209424084,1.076377631234169e-05,18.8,32.3,65,93,43,0,93
2504,2021-11-09,55.572643979057595,1.4250019652371384e-05,16.52737554292522,25.09314983495073,60,78,52,0,78
2505,2021-11-10,42.95615183246073,1.2463319940606166e-05,21.5,25.099761733389588,71,78,40,0,78
2506,2021-11-11,46.460732984293195,1.3857817276618046e-05,17.2,25.106373631828443,62,78,43,0,78
2507,2021-11-12,43.556937172774866,1.4642222028124728e-05,18.7,25.218,65,79,41,0,79
2508,2021-11-13,39.05104712041885,1.2114695606603196e-05,16.54648214241394,28.02,60,84,37,0,84
2509,2021-11-14,20.342083769633508,1.076377631234169e-05,16.55125879228612,29.952,60,88,19,0,88
2510,2021-11-15,31.24083769633508,1.076377631234169e-05,28.868,37.9,86,107,29,0,107
2511,2021-11-16,45.693738219895295,1.076377631234169e-05,27.4,40.8,83,114,42,0,114
2512,2021-11-17,43.957460732984295,1.2604948030395669e-05,22.6,38.8,73,109,41,0,109
2513,2021-11-18,48.763743455497384,1.1787861385273823e-05,16.57036539177484,30.918,60,91,45,0,91
2514,2021-11-19,47.862565445026185,1.1286712813346143e-05,22.83,27.054,74,82,44,0,82
2515,2021-11-20,43.55534554973822,1.503442440387807e-05,22.359,28.116,72,85,41,0,85
2516,2021-11-21,32.8046335078534,1.3116990566861734e-05,16.58469534139138,25.172492616217017,60,78,30,0,78
2517,2021-11-22,31.93924607329843,1.228900777360468e-05,16.589471991263558,30.049,60,89,29,0,89
2518,2021-11-23,37.215015706806284,1.076377631234169e-05,33.0,48.407,95,133,35,0,133
2519,2021-11-24,48.66361256544503,1.076377631234169e-05,65.0,48.5,156,133,45,0,156
2520,2021-11-25,38.04973821989529,1.076377631234169e-05,19.1,35.749,66,101,36,0,101
2521,2021-11-26,48.06282722513089,1.4511487902873616e-05,16.60857859075228,25.205552108411304,60,79,45,0,79
2522,2021-11-27,22.12892670157068,1.4380753777622498e-05,16.613355240624458,25.212164006850163,60,79,21,0,79
2523,2021-11-28,29.53861256544503,1.3901395318368416e-05,16.618131890496638,25.218775905289018,60,79,27,0,79
2524,2021-11-29,55.67277486910994,1.076377631234169e-05,25.0,34.0,78,97,52,0,97
2525,2021-11-30,47.3619109947644,1.581882915538475e-05,17.17,25.231999702166735,62,79,44,0,79
2526,2021-12-01,35.08492146596859,1.5731673071884007e-05,16.632461840113177,25.23861160060559,60,79,33,0,79
2527,2021-12-02,46.660994764397905,1.1722493230849855e-05,17.0,31.885,61,92,43,0,92
2528,2021-12-03,58.075916230366495,1.4380753777622498e-05,29.7,35.846,88,102,55,0,102
2529,2021-12-04,41.80730366492147,1.3912289282906804e-05,27.1,32.947,83,95,39,0,95
2530,2021-12-05,32.50302094240838,1.3610874312167002e-05,16.6515684396019,25.265059194361022,60,79,30,0,79
2531,2021-12-06,52.268324607329845,1.3204146650362478e-05,18.1,27.15,64,83,49,0,83
2532,2021-12-07,55.372382198952884,1.5862407197135123e-05,16.661121739346257,25.278282991238736,60,79,52,0,79
2533,2021-12-08,55.07198952879581,1.6341765656389203e-05,16.665898389218437,30.918,60,91,52,0,91
2534,2021-12-09,58.977094240837694,1.4293597694121759e-05,16.670675039090618,35.3,60,100,55,0,100
2535,2021-12-10,48.584089005235604,1.5295892654380296e-05,16.6754516889628,25.298118686555306,60,79,45,0,79
2536,2021-12-11,45.25916230366492,1.1243134771595773e-05,56.415,62.6,151,155,42,0,155
2537,2021-12-12,37.3488219895288,1.3465614900864705e-05,16.685004988707156,25.311342483433023,60,79,35,0,79
2538,2021-12-13,51.467277486910994,1.3843291990566862e-05,16.689781638579337,25.31795438187188,60,79,48,0,79
2539,2021-12-14,45.15903141361257,1.076377631234169e-05,16.694558288451518,25.324566280310737,60,79,42,0,79
2540,2021-12-15,43.957460732984295,1.228900777360468e-05,16.699334938323698,25.331178178749592,60,79,41,0,79
2541,2021-12-16,38.95091623036649,1.2027539523102454e-05,16.704111588195875,31.3,61,91,36,0,91
2542,2021-12-17,29.529335078534032,1.2419741898855796e-05,23.8,39.258,76,110,27,0,110
2543,2021-12-18,29.839005235602095,1.076377631234169e-05,20.0,27.054,68,82,27,0,82
2544,2021-12-19,29.638743455497384,1.1635337147349113e-05,16.718441537812417,25.357625772505024,61,79,27,0,79
2545,2021-12-20,31.067340314136125,1.4424331819372871e-05,20.849,31.04,69,91,29,0,91
2546,2021-12-21,42.85602094240838,1.3857817276618046e-05,30.661,57.7,90,152,40,0,152
2547,2021-12-22,42.3553664921466,1.076377631234169e-05,33.208,40.58,95,113,40,0,113
2548,2021-12-23,35.846858638743456,1.1461024980347629e-05,30.661,42.03,90,117,33,0,117
2549,2021-12-24,39.95222513089006,1.1896805397851341e-05,16.742324787173317,34.397,61,98,37,0,98
2550,2021-12-25,25.63350785340314,1.076377631234169e-05,36.321,42.2,103,117,24,0,117
2551,2021-12-26,33.02775916230367,1.076377631234169e-05,37.453,42.5,106,118,31,0,118
2552,2021-12-27,38.65052356020943,1.3901395318368416e-05,20.66,37.295,69,105,36,0,105
2553,2021-12-28,34.74285340314137,1.7256904533147e-05,16.761431386662036,25.41713285845474,61,79,32,0,79
2554,2021-12-29,34.8455497382199,1.5644516988383267e-05,16.766208036534216,31.498,61,92,32,0,92
2555,2021-12-30,26.134162303664922,1.2376163857105425e-05,16.770984686406393,25.430356655332453,61,79,25,0,79
2556,2021-12-31,27.435863874345554,1.2681210149358021e-05,16.775761336278574,33.817,61,97,25,0,97
2557,2022-01-01,22.829842931937172,1.2550476024106909e-05,17.0,40.58,61,113,21,0,113
2558,2022-01-02,28.937827225130892,1.764910690890034e-05,16.785314636022935,25.450192350649026,61,79,26,0,79
2559,2022-01-03,35.04581151832461,1.8084887326404053e-05,16.790091285895116,28.02,61,84,33,0,84
2560,2022-01-04,45.349408376963346,1.4293597694121759e-05,16.794867935767293,32.851,61,95,42,0,95
2561,2022-01-05,48.37062827225131,1.4685800069875096e-05,25.514,36.868,79,104,45,0,104
2562,2022-01-06,45.359293193717285,1.5993141322386232e-05,19.0,46.378,66,128,42,0,128
2563,2022-01-07,45.084120418848165,1.7387638658398114e-05,16.809197885383835,48.31,61,133,42,0,133
2564,2022-01-08,38.45026178010471,1.730048257489737e-05,16.813974535256015,25.489863741282168,61,79,36,0,79
2565,2022-01-09,46.96138743455498,1.4598643986374357e-05,28.302,42.513,85,118,43,0,118
2566,2022-01-10,46.060209424083766,1.076377631234169e-05,23.302,60.871,75,154,43,0,154
2567,2022-01-11,40.05235602094241,1.2332585815355052e-05,21.321,27.76884,70,84,38,0,84
2568,2022-01-12,49.46465968586388,1.076377631234169e-05,61.227,74.3,154,161,46,0,161
2569,2022-01-13,53.46989528795812,1.076377631234169e-05,32.453,73.431,94,160,50,0,160
2570,2022-01-14,66.58704188481676,1.076377631234169e-05,48.679,110.147,133,179,64,0,179
2571,2022-01-15,39.8520942408377,1.076377631234169e-05,55.849,63.0,151,155,37,0,155
2572,2022-01-16,39.00983246073299,1.1896805397851341e-05,30.849,63.866,90,155,37,0,155
2573,2022-01-17,52.468586387434556,1.1199556729845402e-05,37.736,79.228,106,163,49,0,163
2574,2022-01-18,57.0068219895288,1.076377631234169e-05,49.057,59.904,134,153,54,0,153
2575,2022-01-19,43.85732984293194,1.3422036859114334e-05,20.283,52.175,68,142,41,0,142
2576,2022-01-20,31.74149214659686,1.5993141322386232e-05,20.556204379562043,31.885,69,92,29,0,92
2577,2022-01-21,54.371073298429316,1.076377631234169e-05,26.0,62.803,80,155,51,0,155
2578,2022-01-22,41.71235078534032,1.4467909861123243e-05,25.0,33.2,78,95,39,0,95
2579,2022-01-23,37.14856020942408,1.4206441610621016e-05,25.377,47.344,79,130,35,0,130
2580,2022-01-24,35.787476439790574,1.4555065944623984e-05,32.0,50.242,93,137,33,0,137
2581,2022-01-25,32.542539267015705,1.076377631234169e-05,45.0,57.972,124,152,30,0,152
2582,2022-01-26,41.654450261780106,1.228900777360468e-05,32.0,76.33,93,162,39,0,162
2583,2022-01-27,41.305141361256545,1.329130273386322e-05,25.759999999999998,74.16552,80,161,39,0,161
2584,2022-01-28,45.55955497382199,1.2942678399860248e-05,22.4,95.654,72,172,42,0,172
2585,2022-01-29,24.386439790575917,1.7518372783649226e-05,16.91428418257179,41.547,61,116,23,0,116
2586,2022-01-30,36.44764397905759,1.4772956153375839e-05,17.0,50.242,61,137,34,0,137
2587,2022-01-31,46.53998429319372,1.7866997117652197e-05,16.923837482316152,41.547,61,116,43,0,116
2588,2022-02-01,34.74541884816754,1.6341765656389203e-05,16.928614132188333,34.783,61,99,32,0,99
2589,2022-02-02,43.75042408376964,1.4162863568870643e-05,16.93339078206051,46.378,61,128,41,0,128
2590,2022-02-03,49.46465968586388,1.581882915538475e-05,16.93816743193269,49.276,61,135,46,0,135
2591,2022-02-04,39.25130890052356,1.8302777535155908e-05,16.94294408180487,47.344,61,130,37,0,130
2592,2022-02-05,34.34489528795812,1.7039014324395142e-05,16.94772073167705,44.445,61,123,32,0,123
2593,2022-02-06,21.628272251308903,1.7126170407895885e-05,16.952497381549232,25.68160879600903,61,79,20,0,79
2594,2022-02-07,48.06282722513089,1.724683160101319e-05,16.95727403142141,49.276,61,135,45,0,135
2595,2022-02-08,46.76112565445026,1.764910690890034e-05,16.96205068129359,34.783,61,99,43,0,99
2596,2022-02-09,47.56217277486911,1.6211031531138087e-05,16.96682733116577,37.682,61,106,44,0,106
2597,2022-02-10,44.65837696335079,1.463497467027688e-05,16.97160398103795,34.783,61,99,42,0,99
2598,2022-02-11,48.46335078534032,1.3367564852825574e-05,22.0,46.378,72,128,45,0,128
2599,2022-02-12,37.04842931937173,1.542662677963141e-05,17.0,28.02,61,84,35,0,84
2600,2022-02-13,31.24083769633508,1.6123875447637348e-05,16.98593393065449,27.054,61,82,29,0,82
2601,2022-02-14,42.25523560209424,1.576435714909599e-05,16.99071058052667,57.006,61,152,40,0,152
2602,2022-02-15,54.07068062827226,1.6428921739889943e-05,18.0,35.749,63,101,51,0,101
2603,2022-02-16,49.364528795811516,1.8128465368154422e-05,19.0,33.817,66,97,46,0,97
2604,2022-02-17,42.054973821989535,1.8776620228840947e-05,25.0,48.31,78,133,40,0,133
2605,2022-02-18,27.93651832460733,1.8912870119661108e-05,22.0,57.972,72,152,25,0,152
2606,2022-02-19,58.47643979057592,1.6178347453926108e-05,20.0,42.513,68,118,55,0,118
2607,2022-02-20,29.638743455497384,1.948206830290855e-05,17.01937047975975,34.783,61,99,27,0,99
2608,2022-02-21,37.44895287958116,1.783931347715958e-05,19.0,36.716,66,104,35,0,104
2609,2022-02-22,49.16426701570681,1.9774100358109875e-05,22.0,46.378,72,128,46,0,128
2610,2022-02-23,51.867801047120416,1.7518372783649226e-05,19.0,42.513,66,118,48,0,118
2611,2022-02-24,50.06544502617801,1.8215621451655165e-05,18.0,33.817,63,97,47,0,97
2612,2022-02-25,57.875654450261784,1.7480526683553146e-05,29.34,61.837,87,154,54,0,154
2613,2022-02-26,44.558246073298434,1.7692684950650712e-05,22.925,41.547,74,116,42,0,116
2614,2022-02-27,47.16164921465969,1.5252314612629925e-05,18.582278481012658,27.054,64,82,44,0,82
2615,2022-02-28,60.579188481675395,1.651607782339069e-05,18.585,38.648,64,109,57,0,109
2616,2022-03-01,31.76451832460733,1.293452703292864e-05,22.547,25.83368246010275,73,80,29,0,80
2617,2022-03-02,66.38678010471205,1.1657127260022709e-05,35.0,47.2,99,130,64,0,130
2618,2022-03-03,78.70287958115183,1.4990846362127694e-05,42.0,62.803,117,155,77,0,155
2619,2022-03-04,34.44502617801047,1.4337175735872128e-05,35.849,46.0,102,127,32,0,127
2620,2022-03-05,17.079811518324608,1.6263317757009348e-05,37.264,43.2,105,120,16,0,120
2621,2022-03-06,28.34878010471204,1.7126170407895885e-05,17.08624357797027,25.866741952297037,61,80,26,0,80
2622,2022-03-07,43.156413612565444,1.640713381081317e-05,19.245,34.783,66,99,41,0,99
2623,2022-03-08,63.9836387434555,1.700633024718316e-05,43.208,54.4,120,147,61,0,147
2624,2022-03-09,64.88481675392671,1.7518372783649226e-05,38.208,48.9,108,134,62,0,134
2625,2022-03-10,63.48298429319372,1.7039014324395142e-05,25.755,35.0,80,99,61,0,99
2626,2022-03-11,52.56871727748691,1.6004035286924622e-05,22.359,30.0,72,89,49,0,89
2627,2022-03-12,35.7467277486911,1.9305072495414445e-05,17.11490347720335,31.885,62,92,33,0,92
2628,2022-03-13,39.65183246073298,1.860782382740851e-05,17.119680127075526,25.913025241369038,62,80,37,0,80
2629,2022-03-14,50.26570680628272,1.7823419075901824e-05,17.124456776947707,35.749,62,101,47,0,101
2630,2022-03-15,44.958769633507856,1.795415320115294e-05,23.208,41.547,74,116,42,0,116
2631,2022-03-16,43.757198952879584,1.7231319329199058e-05,26.0,54.107,80,147,41,0,147
2632,2022-03-17,51.76767015706807,1.7039014324395142e-05,18.0,47.344,63,130,48,0,130
2633,2022-03-18,47.16164921465969,1.804130928465368e-05,25.849,46.378,80,128,44,0,128
2634,2022-03-19,26.4302722513089,1.75619508253996e-05,24.0,48.407,76,133,25,0,133
2635,2022-03-20,45.9690890052356,1.98280089964189e-05,49.34,57.9,135,152,42,0,152
2636,2022-03-21,55.07198952879581,2.0329157568346583e-05,58.585,85.3,153,166,52,0,166
2637,2022-03-22,56.29037696335079,2.231195737619006e-05,65.0,89.6,156,169,53,0,169
2638,2022-03-23,70.19175392670157,2.627755917547384e-05,78.0,110.4,163,179,68,0,179
2639,2022-03-24,73.12123560209425,2.3488564503450084e-05,90.0,111.4,169,180,71,0,180
2640,2022-03-25,57.776764397905765,2.585267272250852e-05,85.566,112.2,166,180,54,0,180
2641,2022-03-26,47.76243455497382,2.675691763472792e-05,51.604,81.3,141,164,44,0,164
2642,2022-03-27,41.35405759162304,1.4860112236876584e-05,22.0,32.851,72,95,39,0,95
2643,2022-03-28,46.58056544502618,1.1591759105598743e-05,35.0,59.904,99,153,43,0,153
2644,2022-03-29,31.050722513089006,1.651607782339069e-05,37.264,46.5,105,128,29,0,128
2645,2022-03-30,49.564790575916234,1.773626299240108e-05,38.302,60.001,108,153,46,0,153
2646,2022-03-31,16.570298429319372,1.7866997117652197e-05,17.205659824774767,41.643,62,116,15,0,116
2647,2022-04-01,18.989518324607328,1.939222857891519e-05,17.210436474646944,26.038651311707326,62,80,17,0,80
2648,2022-04-02,45.96007853403142,1.9740852912918156e-05,19.0,33.914,66,97,42,0,97
2649,2022-04-03,34.144633507853406,1.8956448161411478e-05,19.0,30.049,66,89,32,0,89
2650,2022-04-04,61.68062827225131,1.7823419075901824e-05,17.224766424263485,26.087,62,80,58,0,80
2651,2022-04-05,36.84816753926702,1.795415320115294e-05,17.229543074135666,29.952,62,88,34,0,88
2652,2022-04-06,51.867801047120416,1.8084887326404053e-05,17.234319724007843,31.885,62,92,48,0,92
2653,2022-04-07,33.94437172774869,1.873855795265962e-05,17.239096373880024,37.682,62,106,31,0,106
2654,2022-04-08,42.65575916230367,1.7965047165691327e-05,17.243873023752204,31.981,62,93,40,0,93
2655,2022-04-09,32.64267015706806,1.860782382740851e-05,17.642,28.986,63,86,30,0,86
2656,2022-04-10,39.95222513089006,2.1832598916935977e-05,17.253426323496566,26.184,62,80,37,0,80
2657,2022-04-11,54.67146596858639,2.04381015809241e-05,23.0,45.411,74,125,51,0,125
2658,2022-04-12,47.862565445026185,1.75619508253996e-05,28.0,79.228,84,163,44,0,163
2659,2022-04-13,51.76767015706807,1.795415320115294e-05,17.267756273113104,26.117994092973614,62,80,48,0,80
2660,2022-04-14,50.365837696335085,1.8128465368154422e-05,17.272532922985285,32.851,62,95,47,0,95
2661,2022-04-15,42.455497382198956,2.2791315835444145e-05,29.0,40.677,87,114,40,0,114
2662,2022-04-16,38.550392670157066,2.0873881998427813e-05,48.0,58.069,132,152,36,0,152
2663,2022-04-17,43.61692146596859,2.4185813171456023e-05,45.0,57.972,124,152,41,0,152
2664,2022-04-18,34.87990052356021,2.1832598916935977e-05,23.0,30.918,74,91,32,0,91
2665,2022-04-19,30.740183246073297,2.0263789413922613e-05,24.057,63.2,76,155,28,0,155
2666,2022-04-20,36.94829842931938,2.231195737619006e-05,24.0,87.055,76,167,34,0,167
2667,2022-04-21,44.25785340314136,2.170147174425714e-05,49.434,86.655,135,167,42,0,167
2668,2022-04-22,31.140706806282722,2.0699569831426327e-05,18.302,37.098,64,105,29,0,105
2669,2022-04-23,17.704885883883016,2.0873881998427813e-05,29.34,55.17,87,149,16,0,149
2670,2022-04-24,19.24261256544503,2.3139940169447113e-05,21.793,42.609,71,118,18,0,118
2671,2022-04-25,32.2335497382199,1.8346355576906278e-05,17.32507607157926,33.9,62,97,30,0,97
2672,2022-04-26,29.138089005235603,2.0002321163420388e-05,19.0,28.02,66,84,27,0,84
2673,2022-04-27,30.264963350785344,1.8128465368154422e-05,17.334629371323622,52.998,62,144,28,0,144
2674,2022-04-28,43.45680628272251,1.9653696829417413e-05,17.339406021195803,36.812,62,104,41,0,104
2675,2022-04-29,32.66705759162304,1.7823419075901824e-05,17.344182671067983,37.575,62,106,30,0,106
2676,2022-04-30,36.7265497382199,2.266058171019303e-05,17.34895932094016,31.885,62,92,34,0,92
2677,2022-05-01,40.05235602094241,2.0045899205170754e-05,19.0,33.817,66,97,38,0,97
2678,2022-05-02,38.85078534031414,1.95229627041663e-05,26.066,33.235,80,95,36,0,95
2679,2022-05-03,35.90020942408377,1.228900777360468e-05,31.061,40.77,91,114,33,0,114
2680,2022-05-04,71.89397905759162,1.538304873788104e-05,41.0,52.175,115,142,69,0,142
2681,2022-05-05,45.591340314136126,1.690828019914403e-05,21.0,33.817,70,97,42,0,97
2682,2022-05-06,50.46596858638744,1.98280089964189e-05,20.0,48.407,68,133,47,0,133
2683,2022-05-07,30.693947643979058,1.597135339330946e-05,17.38239587004542,26.27667965550619,62,81,28,0,81
2684,2022-05-08,26.93520942408377,1.9936955192593238e-05,17.387172519917602,37.682,62,106,25,0,106
2685,2022-05-09,48.36321989528796,2.0699569831426327e-05,17.391949169789783,49.603,62,136,45,0,136
2686,2022-05-10,38.04973821989529,1.995874312167001e-05,17.39672581966196,46.474,62,128,36,0,128
2687,2022-05-11,44.157722513089006,1.5862407197135123e-05,17.40150246953414,38.648,62,109,42,0,109
2688,2022-05-12,49.86518324607331,1.8564245785658137e-05,17.40627911940632,52.175,62,142,46,0,142
2689,2022-05-13,46.16034031413613,2.0045899205170754e-05,17.4110557692785,35.749,62,101,43,0,101
2690,2022-05-14,29.738874345549743,2.431654729670714e-05,18.0,42.275,63,117,27,0,117
2691,2022-05-15,37.949607329842934,2.1266084374181147e-05,32.0,54.204,93,147,35,0,147
2692,2022-05-16,41.35405759162304,1.8564245785658137e-05,33.797,55.073,96,149,39,0,149
2693,2022-05-17,43.65706806282723,1.9653696829417413e-05,17.43016236876722,35.766,62,101,41,0,101
2694,2022-05-18,50.56609947643979,2.0307367455672983e-05,17.4349390186394,49.0,62,134,47,0,134
2695,2022-05-19,50.26570680628272,2.2453585465979564e-05,17.43971566851158,37.682,62,106,47,0,106
2696,2022-05-20,50.16557591623037,1.95229627041663e-05,17.44449231838376,38.648,62,109,47,0,109
2697,2022-05-21,37.04842931937173,1.8346355576906278e-05,17.44926896825594,32.851,62,95,35,0,95
2698,2022-05-22,33.64397905759163,2.305278408594637e-05,17.45404561812812,26.37585813208905,62,81,31,0,81
2699,2022-05-23,35.7467277486911,1.6995436282644773e-05,23.0,32.851,74,95,33,0,95
2700,2022-05-24,41.35405759162304,1.5415732815093022e-05,17.463598917872478,84.059,62,166,39,0,166
2701,2022-05-25,48.06282722513089,1.6254609572888464e-05,17.46837556774466,37.682,62,106,45,0,106
