date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max,value
2015-10-23,102.298722513089,0.02357071028037383,34.3,53.3,97,145,101,19,145,0.0
2015-10-24,73.29255497382199,0.03224361214953271,26.3,36.2,81,103,71,27,103,0.0
2015-10-25,73.84227748691099,0.022195168224299067,25.2,35.7,78,101,71,19,101,0.0
2015-10-26,77.73336125654451,0.022987855140186916,32.2,40.5,93,113,76,19,113,0.0
2015-10-27,78.33690052356022,0.019187630841121493,41.8,52.5,116,143,77,16,143,0.0
2015-10-28,98.52654450261781,0.02312773831775701,30.9,51.2,90,140,98,19,140,0.0
2015-10-29,119.58081675392671,0.024666481308411217,24.0,45.2,76,125,104,20,125,0.0
2015-10-30,78.10134554973823,0.02172888317757009,26.6,49.5,81,135,77,18,135,0.0
2015-10-31,59.42217801047121,0.015625124782287492,76.2,83.0,162,165,56,13,165,0.0
2015-11-01,77.23971727748692,0.01562498601329157,85.0,99.4,166,174,76,13,174,0.0
2015-11-02,64.10404712041885,0.015624847244295647,62.1,78.1,154,163,62,13,163,0.0
2015-11-03,76.77485863874347,0.015624708475299724,39.5,57.1,111,152,74,13,152,0.0
2015-11-04,109.47685863874345,0.02016682710280374,37.7,51.8,106,141,103,17,141,0.0
2015-11-05,86.82074345549738,0.024549906542056073,30.2,44.4,89,123,85,20,123,0.0
2015-11-06,77.6154607329843,0.02776727570093458,31.6,36.5,92,103,76,23,103,0.0
2015-11-07,62.21507853403141,0.02842007476635514,53.8,49.7,146,136,60,24,146,0.0
2015-11-08,68.88237696335078,0.025319280373831774,30.3,41.2,89,115,66,21,115,0.0
2015-11-09,82.19093717277487,0.0321114953271028,24.9,41.6,78,116,81,27,116,0.0
2015-11-10,90.77290575916231,0.029958813084112145,26.6,44.9,81,124,89,25,124,0.0
2015-11-11,109.97375916230366,0.034435149532710284,24.2,40.1,76,112,103,29,112,0.0
2015-11-12,97.4190942408377,0.031054584112149536,26.3,40.4,81,113,97,26,113,0.0
2015-11-13,101.37651832460735,0.03484703738317757,22.4,43.8,72,121,101,29,121,0.0
2015-11-14,82.48407329842932,0.030658242990654203,21.0,43.6,70,121,81,25,121,0.0
2015-11-15,62.1377277486911,0.03380566822429907,16.9,28.7,61,86,60,28,86,0.0
2015-11-16,102.37983246073298,0.034901434579439256,24.5,39.4,77,110,101,29,110,0.0
2015-11-17,81.76838743455497,0.0340621214953271,21.1,49.2,70,135,80,29,135,0.0
2015-11-18,87.42728272251308,0.03481594859813084,24.9,44.3,78,122,86,29,122,0.0
2015-11-19,98.60189005235603,0.03291972429906542,28.5,50.1,85,137,98,27,137,0.0
2015-11-20,86.25975916230367,0.02676476168224299,18.0,33.8,63,96,85,22,96,0.0
2015-11-21,69.62951832460733,0.03065047196261682,9.9,24.1,41,76,67,25,76,0.0
2015-11-22,55.386403141361264,0.02074968691588785,20.9,33.6,69,96,52,17,96,0.0
2015-11-23,110.3124502617801,0.024899621495327103,48.3,89.2,132,168,103,20,168,0.0
2015-11-24,108.6785654450262,0.028326817757009348,29.9,49.2,88,135,102,24,135,0.0
2015-11-25,58.45516230366493,0.02165893925233645,18.5,29.5,64,88,55,18,88,0.0
2015-11-26,104.05476963350786,0.01893117289719626,37.4,64.3,105,155,102,15,155,0.0
2015-11-27,81.9118219895288,0.028653214953271028,21.7,37.4,71,105,80,24,105,0.0
2015-11-28,75.74476439790577,0.033898925233644864,19.2,45.9,66,126,73,28,126,0.0
2015-11-29,69.06703141361257,0.03590394859813084,16.8,38.8,61,109,67,30,109,0.0
2015-11-30,85.95786387434555,0.032336869158878505,19.0,44.0,66,122,84,27,122,0.0
2015-12-01,106.53851832460734,0.0374193738317757,25.0,49.6,78,136,102,31,136,0.0
2015-12-02,88.96128795811518,0.03779240186915887,29.2,47.7,87,131,87,31,131,0.0
2015-12-03,91.91464921465969,0.030821443925233647,28.6,50.4,86,137,90,25,137,0.0
2015-12-04,92.72470680628273,0.03485480841121496,23.9,41.8,76,116,91,29,116,0.0
2015-12-05,71.59734031413613,0.039704172897196265,17.8,33.2,63,95,69,33,95,0.0
2015-12-06,74.07983769633509,0.0400072570093458,21.0,30.2,70,89,72,34,89,0.0
2015-12-07,72.59014136125654,0.028381214953271026,32.1,48.0,93,132,70,24,132,0.0
2015-12-08,99.068,0.03301298130841122,23.9,42.0,76,117,99,28,117,0.0
2015-12-09,103.97416230366493,0.03098464018691589,25.6,48.8,79,134,101,25,134,0.0
2015-12-10,94.48325654450262,0.03623035046728972,25.1,39.4,78,110,94,31,110,0.0
2015-12-11,94.99242408376963,0.02711447663551402,28.2,43.1,85,120,94,23,120,0.0
2015-12-12,81.29126178010472,0.03361915420560748,24.1,45.2,76,125,80,28,125,0.0
2015-12-13,70.08661780104713,0.032795383177570095,27.5,43.5,83,121,68,27,121,0.0
2015-12-14,85.74058115183246,0.02226511214953271,31.4,52.8,91,143,84,19,143,0.0
2015-12-15,72.76311518324609,0.01692614953271028,32.5,49.9,94,136,70,14,136,0.0
2015-12-16,104.78597382198953,0.03110121495327103,26.5,48.9,81,134,102,26,134,0.0
2015-12-17,88.87142408376964,0.021962028037383178,35.4,68.8,100,158,87,18,158,0.0
2015-12-18,91.71313612565446,0.02760407476635514,28.4,46.9,85,129,90,23,129,0.0
2015-12-19,59.669748691099485,0.026881331775700932,30.4,42.8,89,119,56,22,119,0.0
2015-12-20,86.77768586387435,0.03653343457943925,22.6,36.0,73,102,85,31,102,0.0
2015-12-21,81.49803141361257,0.033432640186915885,19.4,46.9,66,129,80,28,129,0.0
2015-12-22,61.243308900523566,0.03357252336448598,13.3,27.3,54,83,58,28,83,0.0
2015-12-23,76.43767015706807,0.03396886448598131,19.7,41.4,67,115,74,28,115,0.0
2015-12-24,65.30511518324607,0.03345595327102804,14.2,78.7,55,163,63,28,163,0.0
2015-12-25,47.58420418848168,0.03305961214953271,12.5,24.1,52,76,44,28,76,0.0
2015-12-26,37.146806282722515,0.032989668224299065,18.9,27.6,65,84,35,27,84,0.0
2015-12-27,71.40834554973821,0.03366578037383178,48.8,117.1,134,183,69,28,183,0.0
2015-12-28,55.45148691099477,0.024270135514018694,38.1,92.8,107,170,52,20,170,0.0
2015-12-29,86.96968586387435,0.03366578037383178,16.4,30.1,60,89,85,28,89,0.0
2015-12-30,62.549261780104715,0.03245343925233645,14.4,23.599999999999998,56,75,60,27,75,0.0
2015-12-31,56.40748691099476,0.03977411682242991,16.7,21.3,60,70,53,33,70,0.0
2016-01-01,66.16674345549738,0.02692796261682243,41.3,51.0,115,139,64,22,139,0.0
2016-01-02,60.36716230366493,0.027650705607476636,15.1,19.6,57,67,57,23,67,0.0
2016-01-03,76.58661256544502,0.032127042056074764,21.6,34.9,71,99,74,27,99,0.0
2016-01-04,73.0610052356021,0.030658242990654203,18.5,37.1,64,105,71,25,105,0.0
2016-01-05,89.21887434554975,0.03154418224299065,25.4,54.3,79,147,88,26,147,0.0
2016-01-06,77.84475916230367,0.015615827259560695,39.0,61.1,110,154,76,13,154,0.0
2016-01-07,76.77710994764399,0.034551724299065424,21.1,32.7,70,94,74,29,94,0.0
2016-01-08,97.03058638743455,0.03007538785046729,24.4,43.6,77,121,97,25,121,0.0
2016-01-09,60.50158638743456,0.037932289719626165,16.4,28.1,60,85,57,31,85,0.0
2016-01-10,65.88813089005235,0.03676657476635514,17.5,27.2,62,83,63,31,83,0.0
2016-01-11,91.71939267015708,0.03417869626168224,23.6,35.3,75,100,90,29,100,0.0
2016-01-12,83.93547120418849,0.027510817757009347,22.1,46.4,72,128,82,23,128,0.0
2016-01-13,94.96789005235603,0.029865556074766354,27.5,64.3,83,155,94,25,155,0.0
2016-01-14,92.11365968586388,0.03285755140186916,17.8,27.9,63,84,91,27,91,0.0
2016-01-15,57.067596858638744,0.029842242990654206,18.4,29.7,64,88,54,25,88,0.0
2016-01-16,53.87768062827225,0.017905345794392524,41.4,44.2,115,122,50,14,122,0.0
2016-01-17,56.78998429319372,0.026811392523364484,26.494262295081967,30.6,81,90,53,22,90,0.0
2016-01-18,74.88363874345549,0.02457322429906542,35.40573770491803,41.8,100,116,72,20,116,0.0
2016-01-19,103.93886910994765,0.015614023262613701,66.9,91.8,157,170,101,13,170,0.0
2016-01-20,117.38093717277486,0.01561388449361778,82.6,109.7,165,179,104,13,179,0.0
2016-01-21,80.86245026178011,0.026601560747663552,62.5,76.3,155,162,79,22,162,0.0
2016-01-22,82.7714502617801,0.02277802336448598,33.3,59.2,95,153,81,19,153,0.0
2016-01-23,74.50289005235602,0.02797710280373832,31.2,52.7,91,143,72,23,143,0.0
2016-01-24,51.460267015706805,0.023904878504672898,22.4,32.4,72,93,48,19,93,0.0
2016-01-25,69.84830366492146,0.031124528037383175,33.7,61.6,96,154,67,26,154,0.0
2016-01-26,65.26756544502618,0.03329275233644859,19.2,46.6,66,128,63,28,128,0.0
2016-01-27,73.28580104712042,0.03499469158878504,11.9,33.200675675675676,50,95,71,29,95,0.0
2016-01-28,83.958,0.035973892523364484,14.242307692307692,29.325,55,87,82,30,87,0.0
2016-01-29,75.84364397905759,0.03718623364485982,18.3,33.0,64,95,73,31,95,0.0
2016-01-30,79.84562303664923,0.039051373831775704,22.1,40.2,72,113,78,33,113,0.0
2016-01-31,63.36483246073299,0.03366578037383178,20.679,29.8,69,88,61,28,88,0.0
2016-02-01,76.53179057591625,0.03830531775700935,18.881,38.7,65,109,74,32,109,0.0
2016-02-02,74.87037172774869,0.035927261682242986,21.179,44.0,70,122,72,30,122,0.0
2016-02-03,70.58326701570681,0.02757299065420561,31.2,49.1,91,134,68,23,134,0.0
2016-02-04,83.89692146596859,0.030658242990654203,31.768,48.5,92,133,82,25,133,0.0
2016-02-05,82.11308900523561,0.03469160747663551,21.878,48.8,71,134,81,29,134,0.0
2016-02-06,51.801717277486915,0.03713960280373832,19.661,35.8,67,101,48,31,101,0.0
2016-02-07,72.09924607329843,0.03947102803738318,15.469,32.9,58,95,70,33,95,0.0
2016-02-08,73.64451832460733,0.04086988317757009,20.858,59.7,69,153,71,34,153,0.0
2016-02-09,103.37462827225131,0.03630028971962617,24.95,48.9,78,134,101,31,134,0.0
2016-02-10,69.79523560209424,0.030658242990654203,26.547,52.3,81,142,67,25,142,0.0
2016-02-11,109.19749214659686,0.028116990654205608,41.118,85.1,115,166,103,24,166,0.0
2016-02-12,85.44068586387435,0.02282465420560748,28.3,44.0,85,122,84,19,122,0.0
2016-02-13,53.9014607329843,0.01907106074766355,31.0,44.8,91,124,50,16,124,0.0
2016-02-14,32.37882722513089,0.033176182242990654,23.6,36.553125,75,103,30,28,103,0.0
2016-02-15,46.163842931937175,0.030201285046728976,18.0,41.728125,63,116,43,25,116,0.0
2016-02-16,93.90049738219896,0.03054167289719626,40.578,50.9,113,139,93,25,139,0.0
2016-02-17,92.2105392670157,0.032127042056074764,25.424,51.0,79,139,91,27,139,0.0
2016-02-18,89.17557068062828,0.029368962616822432,32.901,72.3,95,160,88,25,160,0.0
2016-02-19,91.607,0.03445846728971962,26.62,65.4,81,156,90,29,156,0.0
2016-02-20,59.03266492146597,0.03616040654205607,16.733,58.8,61,153,56,31,153,0.0
2016-02-21,52.076821989528796,0.03685983177570093,18.227,33.4,64,96,49,31,96,0.0
2016-02-22,57.840858638743455,0.034007724299065414,11.0,22.5,46,73,54,29,73,0.0
2016-02-23,57.51242931937173,0.026599462616822427,23.4,61.268,75,154,54,22,154,0.0
2016-02-24,73.59294764397906,0.025389219626168223,43.9,66.4,121,157,71,21,157,0.0
2016-02-25,85.02639790575917,0.02857254672897196,37.151,62.355,105,155,84,24,155,0.0
2016-02-26,74.19648691099478,0.02967904205607477,36.0,51.2,102,140,72,25,140,0.0
2016-02-27,44.66438743455498,0.032476752336448596,34.1,47.2,97,130,42,27,130,0.0
2016-02-28,28.779952879581153,0.03616040654205607,13.9,22.3,55,72,26,31,72,0.0
2016-02-29,79.63059162303665,0.03525114953271028,24.4,43.5,77,121,78,30,121,0.0
2016-03-01,86.01543979057593,0.035973892523364484,20.994,54.9,70,149,85,30,149,0.0
2016-03-02,90.02017277486911,0.036719948598130846,22.388,50.4,72,137,89,31,137,0.0
2016-03-03,86.95692146596859,0.03464498130841121,20.497,40.8,68,114,85,29,114,0.0
2016-03-04,101.96403664921466,0.036696635514018694,19.681,52.2,67,142,101,31,142,0.0
2016-03-05,42.915350785340316,0.03421226635514019,24.9,29.3,78,87,40,29,87,0.0
2016-03-06,62.661910994764405,0.03039082710280374,16.4,44.39,60,123,60,25,123,0.0
2016-03-07,48.29888481675393,0.03251149065420561,18.6,31.178,65,91,45,27,91,0.0
2016-03-08,101.12268586387435,0.03159081308411214,32.007,75.0,93,161,101,26,161,0.0
2016-03-09,92.7487382198953,0.030425098130841124,21.8,29.5,71,88,91,25,91,0.0
2016-03-10,83.386,0.023034481308411216,62.622,92.2,155,170,82,19,170,0.0
2016-03-11,87.03702617801048,0.02354739719626168,78.1,91.9,163,170,86,19,170,0.0
2016-03-12,74.31089005235602,0.04005388785046729,84.4,95.9,166,172,72,34,172,0.0
2016-03-13,53.76002617801048,0.03284978037383177,81.4,91.8,164,170,50,27,170,0.0
2016-03-14,48.401769633507854,0.03420200934579439,49.451,48.3,135,132,45,29,135,0.0
2016-03-15,45.71325654450262,0.028256873831775702,30.3,38.0,89,107,42,24,107,0.0
2016-03-16,52.634052356020945,0.03333938317757009,26.0,33.6,80,96,49,28,96,0.0
2016-03-17,85.34180628272252,0.037023032710280374,40.275,59.8,113,153,84,31,153,0.0
2016-03-18,47.97671727748691,0.03381032710280374,39.779,48.0,111,132,44,28,132,0.0
2016-03-19,36.570806282722515,0.03797891588785047,9.570022448621113,17.3,40,62,34,31,62,0.0
2016-03-20,44.101146596858634,0.03966531308411215,13.3,20.7,54,69,42,33,69,0.0
2016-03-21,63.739570680628276,0.03688221495327103,25.792,40.2,80,113,61,31,113,0.0
2016-03-22,68.81620418848168,0.03496881308411215,36.1,54.738,102,148,66,29,148,0.0
2016-03-23,79.52295287958115,0.028303967289719626,45.731,75.8,126,161,78,24,161,0.0
2016-03-24,101.29841884816754,0.031124528037383175,47.568,58.8,131,153,101,26,153,0.0
2016-03-25,89.69725130890053,0.03947895794392524,24.577,34.9,77,99,88,33,99,0.0
2016-03-26,63.12075916230366,0.041522682242990654,16.153,26.9,59,82,61,35,82,0.0
2016-03-27,58.45265968586388,0.04005388785046729,13.279,31.5,53,92,55,34,92,0.0
2016-03-28,65.67760209424084,0.03863948598130841,15.955,27.7,59,84,63,32,84,0.0
2016-03-29,99.39568062827226,0.03874828971962617,21.207,40.7,70,114,99,32,114,0.0
2016-03-30,101.7369895287958,0.03371241121495327,18.234,45.0,64,124,101,28,124,0.0
2016-03-31,56.52789528795812,0.03462166355140187,24.4,44.613,77,123,53,29,123,0.0
2016-04-01,92.69341884816754,0.038258686915887845,29.007,46.99,87,129,91,32,129,0.0
2016-04-02,81.11352879581152,0.04338782242990654,40.8,52.8,114,143,80,36,143,0.0
2016-04-03,70.87965445026178,0.03935445794392524,39.006,43.7,110,121,68,33,121,0.0
2016-04-04,84.44638743455498,0.03914463084112149,23.76,38.3,75,108,83,33,108,0.0
2016-04-05,78.3551727748691,0.040399869158878506,25.146,43.8,78,121,77,34,121,0.0
2016-04-06,95.98371727748692,0.039844056074766356,20.394,35.7,68,101,95,33,101,0.0
2016-04-07,83.40828272251309,0.0298888738317757,18.593,35.5,64,101,82,25,101,0.0
2016-04-08,103.1328167539267,0.03413206542056075,23.143,41.3,74,115,101,29,115,0.0
2016-04-09,69.08530890052357,0.039004742990654206,18.099,33.1,63,95,67,33,95,0.0
2016-04-10,52.42953403141362,0.042874911214953265,21.3,31.3,70,91,49,36,91,0.0
2016-04-11,86.7609109947644,0.024806364485981308,50.736,61.4,138,154,85,20,154,0.0
2016-04-12,95.65729319371728,0.04024040186915888,26.901,46.6,82,128,95,34,128,0.0
2016-04-13,87.24930366492147,0.038997981308411214,34.975,60.9,99,154,86,32,154,0.0
2016-04-14,90.07149214659687,0.04210554205607477,32.604,49.7,94,136,89,36,136,0.0
2016-04-15,93.02159685863874,0.03397958878504673,18.831,22.650000000000002,65,73,93,28,93,0.0
2016-04-16,43.91039790575916,0.03897327102803738,13.2,17.2,53,62,41,32,62,0.0
2016-04-17,86.16488481675393,0.03852959813084112,20.0,30.3,68,89,85,32,89,0.0
2016-04-18,96.20976439790576,0.03634692056074766,28.059,45.2,84,125,96,31,125,0.0
2016-04-19,76.7378115183246,0.04153597196261682,15.709,37.0,59,105,74,35,105,0.0
2016-04-20,82.07153403141362,0.03562417757009346,17.865,41.4,63,115,81,30,115,0.0
2016-04-21,71.17829319371728,0.037551102803738315,27.4,49.3,83,135,69,31,135,0.0
2016-04-22,64.9283717277487,0.03590394859813084,21.22,48.7,70,134,62,30,134,0.0
2016-04-23,47.78821989528796,0.03833119626168224,34.491,45.553,98,126,44,32,126,0.0
2016-04-24,45.06565968586388,0.04193068224299066,17.075,24.0,61,76,42,35,76,0.0
2016-04-25,92.27336649214661,0.033420981308411216,21.418,32.9,71,95,91,28,95,0.0
2016-04-26,48.3291780104712,0.037331014018691586,11.2,16.5,46,60,45,31,60,0.0
2016-04-27,82.41097905759162,0.03858508878504673,19.227,30.3,66,89,81,32,89,0.0
2016-04-28,96.02552356020942,0.03888234579439252,23.664,37.8,75,106,96,32,106,0.0
2016-04-29,88.86065968586388,0.03652566355140187,55.315,71.1,150,159,87,31,159,0.0
2016-04-30,44.86289528795812,0.040483336448598126,13.38,29.6,54,88,42,34,88,0.0
2016-05-01,67.07042408376964,0.042408626168224293,18.34,39.0,64,110,65,36,110,0.0
2016-05-02,59.84397905759163,0.03411364953271028,17.452,36.932,62,104,56,29,104,0.0
2016-05-03,76.4827277486911,0.040825822429906546,55.554,43.1,151,120,74,34,151,0.0
2016-05-04,105.0650890052356,0.04879672897196261,24.822,45.9,78,126,102,41,126,0.0
2016-05-05,98.65921465968587,0.05572106542056075,27.678,97.7,84,173,98,47,173,0.0
2016-05-06,109.9414659685864,0.06075694392523364,59.6,71.4,153,159,103,51,159,0.0
2016-05-07,67.6236492146597,0.05513214485981308,70.0,89.821,158,169,65,47,169,0.0
2016-05-08,77.58667015706807,0.06516426635514018,55.6,40.39,151,113,76,67,151,0.0
2016-05-09,93.71850785340315,0.05387923831775701,55.9,108.778,151,178,93,45,178,0.0
2016-05-10,79.32719371727748,0.02925938785046729,49.003,56.8,134,152,78,25,152,0.0
2016-05-11,78.24002617801047,0.025375,52.7,57.4,143,152,77,21,152,0.0
2016-05-12,44.056089005235606,0.06446414018691589,46.74,58.698,129,153,42,64,153,0.0
2016-05-13,31.883680628272252,0.04339559345794392,25.1,42.9,78,119,29,36,119,0.0
2016-05-14,39.555204188481675,0.0424552523364486,15.2,40.79,57,114,37,36,114,0.0
2016-05-15,52.41075916230367,0.04856358878504673,19.1,32.4,66,93,49,41,93,0.0
2016-05-16,82.95569109947644,0.04411056542056074,23.5,41.0,75,115,81,37,115,0.0
2016-05-17,103.73284816753927,0.04506644859813084,24.968,37.8,78,106,101,38,106,0.0
2016-05-18,94.54559162303664,0.04387276168224299,20.446,34.5,68,98,94,36,98,0.0
2016-05-19,94.59515183246073,0.03609046261682243,29.588,44.3,88,122,94,31,122,0.0
2016-05-20,116.06446596858639,0.03413206542056075,21.823,38.6,71,109,104,29,109,0.0
2016-05-21,58.887727748691105,0.03399218224299065,21.626,34.282,71,97,55,28,97,0.0
2016-05-22,55.49629319371728,0.03744269158878504,15.8,41.018,59,115,52,31,115,0.0
2016-05-23,32.85369633507854,0.03536771962616823,16.9,23.299,61,74,30,30,74,0.0
2016-05-24,29.64349738219895,0.03301298130841122,13.6,24.8,54,78,27,28,78,0.0
2016-05-25,37.28498952879581,0.037092976635514016,14.239,37.132,55,105,35,31,105,0.0
2016-05-26,120.5062722513089,0.04128650934579439,26.6,40.7,81,114,105,35,114,0.0
2016-05-27,60.2948167539267,0.047188046728971964,35.352,48.8,100,134,57,40,134,0.0
2016-05-28,54.43465445026178,0.05010232710280374,31.62,48.931,92,134,51,42,134,0.0
2016-05-29,26.639157068062826,0.04376085046728972,36.0,42.11949152542373,102,117,25,36,117,0.0
2016-05-30,22.93448167539267,0.03797891588785047,17.6,40.05508474576271,63,112,21,31,112,0.0
2016-05-31,50.36358638743456,0.03347926635514019,13.1,37.9906779661017,53,107,47,28,107,0.0
2016-06-01,31.952518324607333,0.035554233644859816,13.1,35.92627118644068,53,102,29,30,102,0.0
2016-06-02,28.773612565445028,0.03745823364485981,11.3,33.86186440677966,47,97,26,31,97,0.0
2016-06-03,36.8977329842932,0.035779607476635514,19.9,31.797457627118643,67,92,34,30,92,0.0
2016-06-04,38.82925654450262,0.03417869626168224,35.8,35.6,101,101,36,29,101,0.0
2016-06-05,66.01529319371728,0.04320130841121495,29.6,42.1,88,117,64,36,117,0.0
2016-06-06,97.30194240837697,0.03927588785046729,21.854,49.6,71,136,97,33,136,0.0
2016-06-07,115.53051832460733,0.041219598130841126,35.7,61.423,101,154,104,35,154,0.0
2016-06-08,89.07343455497382,0.04877341588785047,27.048,40.8,82,114,88,41,114,0.0
2016-06-09,60.033727748691106,0.025179392523364486,23.618,40.4,75,113,57,21,113,0.0
2016-06-10,168.53981151832463,0.05005570093457944,23.814,42.5,76,118,114,42,118,0.0
2016-06-11,89.70326178010471,0.049146443925233645,28.0,38.3,84,108,88,42,108,0.0
2016-06-12,60.92789528795812,0.0356474906542056,20.3,48.2,68,132,57,30,132,0.0
2016-06-13,103.90257068062829,0.024666481308411217,22.713,39.6,73,111,101,20,111,0.0
2016-06-14,84.3337382198953,0.023184859813084113,20.167,30.6,68,90,83,19,90,0.0
2016-06-15,98.25243455497383,0.02928270093457944,19.482,34.1,66,97,98,25,98,0.0
2016-06-16,89.52752879581152,0.03641686448598131,23.3,31.9,75,92,88,31,92,0.0
2016-06-17,71.85017277486912,0.03532109345794393,26.1,33.483,80,96,69,30,96,0.0
2016-06-18,67.56256544502618,0.025972079439252335,22.344,30.005,72,89,65,21,89,0.0
2016-06-19,67.47620418848167,0.036906462616822434,19.951,45.9,67,126,65,31,126,0.0
2016-06-20,82.01170680628272,0.02676476168224299,15.159,28.1,57,85,81,22,85,0.0
2016-06-21,93.50222513089005,0.026158593457943927,21.223,32.0,70,93,93,22,93,0.0
2016-06-22,105.05732984293195,0.023034481308411216,23.765,35.1,75,99,102,19,102,0.0
2016-06-23,150.03587434554973,0.023034481308411216,34.523,41.3,98,115,110,19,115,0.0
2016-06-24,93.60185340314136,0.03289641121495327,22.69,40.0,73,112,93,27,112,0.0
2016-06-25,62.98558638743456,0.03110121495327103,14.2,24.4,55,77,60,26,77,0.0
2016-06-26,65.53141361256544,0.02956247196261682,16.609,24.2,60,76,63,25,76,0.0
2016-06-27,43.3794554973822,0.031474242990654204,12.5,21.266,52,70,41,26,70,0.0
2016-06-28,90.89631937172776,0.03548429439252337,23.057,32.8,74,94,89,30,94,0.0
2016-06-29,82.75742931937172,0.02562236448598131,19.833,31.1,67,91,81,21,91,0.0
2016-06-30,104.72890052356021,0.03110121495327103,24.132,34.3,76,97,102,26,102,0.0
2016-07-01,113.12061780104713,0.031052018691588783,24.523,32.6,77,94,103,26,103,0.0
2016-07-02,77.56589528795811,0.030868070093457944,21.082,27.0,70,82,76,25,82,0.0
2016-07-03,80.29471204188482,0.032803154205607477,16.202,26.8,60,82,79,27,82,0.0
2016-07-04,104.08055497382199,0.028839728971962617,19.91,30.2,67,89,102,24,102,0.0
2016-07-05,62.133722513089005,0.034948065420560746,18.642,61.8,65,154,60,29,154,0.0
2016-07-06,66.89745026178011,0.037932289719626165,20.398,52.7,68,143,64,31,143,0.0
2016-07-07,115.04463350785342,0.03602051869158879,24.107,38.4,76,108,104,31,108,0.0
